[epoch:6, iter:2444] LOSS: 0.407 | avg_ACC: 85.961% 
[epoch:6, iter:2445] LOSS: 0.416 | avg_ACC: 85.977% 
[epoch:6, iter:2446] LOSS: 0.600 | avg_ACC: 85.930% 
[epoch:6, iter:2447] LOSS: 0.457 | avg_ACC: 85.938% 
[epoch:6, iter:2448] LOSS: 0.453 | avg_ACC: 85.953% 
[epoch:6, iter:2449] LOSS: 0.375 | avg_ACC: 85.953% 
[epoch:6, iter:2450] LOSS: 0.479 | avg_ACC: 85.945% 
[epoch:6, iter:2451] LOSS: 0.392 | avg_ACC: 85.960% 
[epoch:6, iter:2452] LOSS: 0.412 | avg_ACC: 85.945% 
[epoch:6, iter:2453] LOSS: 0.459 | avg_ACC: 85.952% 
[epoch:6, iter:2454] LOSS: 0.406 | avg_ACC: 85.938% 
[epoch:6, iter:2455] LOSS: 0.418 | avg_ACC: 85.938% 
[epoch:6, iter:2456] LOSS: 0.413 | avg_ACC: 85.930% 
[epoch:6, iter:2457] LOSS: 0.379 | avg_ACC: 85.959% 
[epoch:6, iter:2458] LOSS: 0.538 | avg_ACC: 85.931% 
[epoch:6, iter:2459] LOSS: 0.449 | avg_ACC: 85.917% 
[epoch:6, iter:2460] LOSS: 0.642 | avg_ACC: 85.855% 
[epoch:6, iter:2461] LOSS: 0.355 | avg_ACC: 85.870% 
[epoch:6, iter:2462] LOSS: 0.587 | avg_ACC: 85.789% 
[epoch:6, iter:2463] LOSS: 0.311 | avg_ACC: 85.811% 
[epoch:6, iter:2464] LOSS: 0.424 | avg_ACC: 85.785% 
[epoch:6, iter:2465] LOSS: 0.417 | avg_ACC: 85.793% 
[epoch:6, iter:2466] LOSS: 0.407 | avg_ACC: 85.788% 
[epoch:6, iter:2467] LOSS: 0.373 | avg_ACC: 85.789% 
[epoch:6, iter:2468] LOSS: 0.549 | avg_ACC: 85.752% 
[epoch:6, iter:2469] LOSS: 0.526 | avg_ACC: 85.741% 
[epoch:6, iter:2470] LOSS: 0.385 | avg_ACC: 85.736% 
[epoch:6, iter:2471] LOSS: 0.399 | avg_ACC: 85.737% 
[epoch:6, iter:2472] LOSS: 0.397 | avg_ACC: 85.758% 
[epoch:6, iter:2473] LOSS: 0.335 | avg_ACC: 85.784% 
[epoch:6, iter:2474] LOSS: 0.319 | avg_ACC: 85.809% 
[epoch:6, iter:2475] LOSS: 0.367 | avg_ACC: 85.835% 
[epoch:6, iter:2476] LOSS: 0.457 | avg_ACC: 85.829% 
[epoch:6, iter:2477] LOSS: 0.455 | avg_ACC: 85.830% 
[epoch:6, iter:2478] LOSS: 0.478 | avg_ACC: 85.819% 
[epoch:6, iter:2479] LOSS: 0.328 | avg_ACC: 85.832% 
[epoch:6, iter:2480] LOSS: 0.422 | avg_ACC: 85.827% 
[epoch:6, iter:2481] LOSS: 0.446 | avg_ACC: 85.804% 
[epoch:6, iter:2482] LOSS: 0.428 | avg_ACC: 85.794% 
[epoch:6, iter:2483] LOSS: 0.408 | avg_ACC: 85.789% 
[epoch:6, iter:2484] LOSS: 0.450 | avg_ACC: 85.762% 
[epoch:6, iter:2485] LOSS: 0.482 | avg_ACC: 85.746% 
[epoch:6, iter:2486] LOSS: 0.389 | avg_ACC: 85.770% 
[epoch:6, iter:2487] LOSS: 0.600 | avg_ACC: 85.732% 
[epoch:6, iter:2488] LOSS: 0.445 | avg_ACC: 85.728% 
[epoch:6, iter:2489] LOSS: 0.376 | avg_ACC: 85.730% 
[epoch:6, iter:2490] LOSS: 0.356 | avg_ACC: 85.753% 
[epoch:6, iter:2491] LOSS: 0.368 | avg_ACC: 85.749% 
[epoch:6, iter:2492] LOSS: 0.490 | avg_ACC: 85.734% 
[epoch:6, iter:2493] LOSS: 0.497 | avg_ACC: 85.720% 
[epoch:6, iter:2494] LOSS: 0.618 | avg_ACC: 85.663% 
[epoch:6, iter:2495] LOSS: 0.334 | avg_ACC: 85.675% 
[epoch:6, iter:2496] LOSS: 0.440 | avg_ACC: 85.698% 
[epoch:6, iter:2497] LOSS: 0.437 | avg_ACC: 85.684% 
[epoch:6, iter:2498] LOSS: 0.579 | avg_ACC: 85.650% 
[epoch:6, iter:2499] LOSS: 0.286 | avg_ACC: 85.667% 
[epoch:6, iter:2500] LOSS: 0.392 | avg_ACC: 85.684% 
[epoch:6, iter:2501] LOSS: 0.425 | avg_ACC: 85.685% 
[epoch:6, iter:2502] LOSS: 0.273 | avg_ACC: 85.722% 
[epoch:6, iter:2503] LOSS: 0.295 | avg_ACC: 85.748% 
[epoch:6, iter:2504] LOSS: 0.434 | avg_ACC: 85.764% 
[epoch:6, iter:2505] LOSS: 0.330 | avg_ACC: 85.770% 
[epoch:6, iter:2506] LOSS: 0.359 | avg_ACC: 85.776% 
[epoch:6, iter:2507] LOSS: 0.501 | avg_ACC: 85.768% 
[epoch:6, iter:2508] LOSS: 0.373 | avg_ACC: 85.778% 
[epoch:6, iter:2509] LOSS: 0.523 | avg_ACC: 85.770% 
[epoch:6, iter:2510] LOSS: 0.273 | avg_ACC: 85.804% 
[epoch:6, iter:2511] LOSS: 0.324 | avg_ACC: 85.829% 
[epoch:6, iter:2512] LOSS: 0.368 | avg_ACC: 85.839% 
[epoch:6, iter:2513] LOSS: 0.364 | avg_ACC: 85.853% 
[epoch:6, iter:2514] LOSS: 0.604 | avg_ACC: 85.807% 
[epoch:6, iter:2515] LOSS: 0.318 | avg_ACC: 85.840% 
[epoch:6, iter:2516] LOSS: 0.444 | avg_ACC: 85.827% 
[epoch:6, iter:2517] LOSS: 0.357 | avg_ACC: 85.855% 
[epoch:6, iter:2518] LOSS: 0.440 | avg_ACC: 85.869% 
[epoch:6, iter:2519] LOSS: 0.382 | avg_ACC: 85.870% 
[epoch:6, iter:2520] LOSS: 0.511 | avg_ACC: 85.848% 
[epoch:6, iter:2521] LOSS: 0.353 | avg_ACC: 85.853% 
[epoch:6, iter:2522] LOSS: 0.269 | avg_ACC: 85.889% 
[epoch:6, iter:2523] LOSS: 0.356 | avg_ACC: 85.902% 
[epoch:6, iter:2524] LOSS: 0.345 | avg_ACC: 85.911% 
[epoch:6, iter:2525] LOSS: 0.362 | avg_ACC: 85.907% 
[epoch:6, iter:2526] LOSS: 0.456 | avg_ACC: 85.911% 
[epoch:6, iter:2527] LOSS: 0.348 | avg_ACC: 85.933% 
[epoch:6, iter:2528] LOSS: 0.370 | avg_ACC: 85.933% 
[epoch:6, iter:2529] LOSS: 0.468 | avg_ACC: 85.929% 
[epoch:6, iter:2530] LOSS: 0.539 | avg_ACC: 85.891% 
[epoch:6, iter:2531] LOSS: 0.375 | avg_ACC: 85.899% 
[epoch:6, iter:2532] LOSS: 0.365 | avg_ACC: 85.891% 
[epoch:6, iter:2533] LOSS: 0.320 | avg_ACC: 85.892% 
[epoch:6, iter:2534] LOSS: 0.339 | avg_ACC: 85.913% 
[epoch:6, iter:2535] LOSS: 0.544 | avg_ACC: 85.892% 
[epoch:6, iter:2536] LOSS: 0.561 | avg_ACC: 85.863% 
[epoch:6, iter:2537] LOSS: 0.409 | avg_ACC: 85.864% 
[epoch:6, iter:2538] LOSS: 0.414 | avg_ACC: 85.844% 
[epoch:6, iter:2539] LOSS: 0.296 | avg_ACC: 85.877% 
[epoch:6, iter:2540] LOSS: 0.439 | avg_ACC: 85.861% 
[epoch:6, iter:2541] LOSS: 0.465 | avg_ACC: 85.845% 
[epoch:6, iter:2542] LOSS: 0.417 | avg_ACC: 85.830% 
[epoch:6, iter:2543] LOSS: 0.390 | avg_ACC: 85.826% 
[epoch:6, iter:2544] LOSS: 0.409 | avg_ACC: 85.811% 
[epoch:6, iter:2545] LOSS: 0.385 | avg_ACC: 85.816% 
[epoch:6, iter:2546] LOSS: 0.335 | avg_ACC: 85.820% 
[epoch:6, iter:2547] LOSS: 0.371 | avg_ACC: 85.825% 
[epoch:6, iter:2548] LOSS: 0.386 | avg_ACC: 85.821% 
[epoch:6, iter:2549] LOSS: 0.358 | avg_ACC: 85.818% 
[epoch:6, iter:2550] LOSS: 0.360 | avg_ACC: 85.834% 
[epoch:6, iter:2551] LOSS: 0.422 | avg_ACC: 85.816% 
[epoch:6, iter:2552] LOSS: 0.331 | avg_ACC: 85.824% 
[epoch:6, iter:2553] LOSS: 0.287 | avg_ACC: 85.836% 
[epoch:6, iter:2554] LOSS: 0.260 | avg_ACC: 85.851% 
[epoch:6, iter:2555] LOSS: 0.475 | avg_ACC: 85.825% 
[epoch:6, iter:2556] LOSS: 0.373 | avg_ACC: 85.837% 
[epoch:6, iter:2557] LOSS: 0.367 | avg_ACC: 85.826% 
[epoch:6, iter:2558] LOSS: 0.413 | avg_ACC: 85.831% 
[epoch:6, iter:2559] LOSS: 0.504 | avg_ACC: 85.816% 
[epoch:6, iter:2560] LOSS: 0.416 | avg_ACC: 85.828% 
[epoch:6, iter:2561] LOSS: 0.342 | avg_ACC: 85.843% 
[epoch:6, iter:2562] LOSS: 0.409 | avg_ACC: 85.836% 
[epoch:6, iter:2563] LOSS: 0.476 | avg_ACC: 85.837% 
[epoch:6, iter:2564] LOSS: 0.343 | avg_ACC: 85.837% 
[epoch:6, iter:2565] LOSS: 0.341 | avg_ACC: 85.845% 
[epoch:6, iter:2566] LOSS: 0.514 | avg_ACC: 85.824% 
[epoch:6, iter:2567] LOSS: 0.475 | avg_ACC: 85.810% 
[epoch:6, iter:2568] LOSS: 0.322 | avg_ACC: 85.818% 
[epoch:6, iter:2569] LOSS: 0.481 | avg_ACC: 85.804% 
[epoch:6, iter:2570] LOSS: 0.431 | avg_ACC: 85.812% 
[epoch:6, iter:2571] LOSS: 0.426 | avg_ACC: 85.799% 
[epoch:6, iter:2572] LOSS: 0.445 | avg_ACC: 85.778% 
[epoch:6, iter:2573] LOSS: 0.509 | avg_ACC: 85.765% 
[epoch:6, iter:2574] LOSS: 0.240 | avg_ACC: 85.783% 
[epoch:6, iter:2575] LOSS: 0.519 | avg_ACC: 85.746% 
[epoch:6, iter:2576] LOSS: 0.405 | avg_ACC: 85.730% 
[epoch:6, iter:2577] LOSS: 0.402 | avg_ACC: 85.735% 
[epoch:6, iter:2578] LOSS: 0.567 | avg_ACC: 85.719% 
[epoch:6, iter:2579] LOSS: 0.402 | avg_ACC: 85.723% 
[epoch:6, iter:2580] LOSS: 0.383 | avg_ACC: 85.727% 
[epoch:6, iter:2581] LOSS: 0.478 | avg_ACC: 85.715% 
[epoch:6, iter:2582] LOSS: 0.406 | avg_ACC: 85.736% 
[epoch:6, iter:2583] LOSS: 0.274 | avg_ACC: 85.763% 
[epoch:6, iter:2584] LOSS: 0.532 | avg_ACC: 85.750% 
[epoch:6, iter:2585] LOSS: 0.300 | avg_ACC: 85.761% 
[epoch:6, iter:2586] LOSS: 0.378 | avg_ACC: 85.771% 
[epoch:6, iter:2587] LOSS: 0.289 | avg_ACC: 85.785% 
[epoch:6, iter:2588] LOSS: 0.486 | avg_ACC: 85.779% 
[epoch:6, iter:2589] LOSS: 0.557 | avg_ACC: 85.770% 
[epoch:6, iter:2590] LOSS: 0.359 | avg_ACC: 85.771% 
[epoch:6, iter:2591] LOSS: 0.312 | avg_ACC: 85.781% 
[epoch:6, iter:2592] LOSS: 0.269 | avg_ACC: 85.801% 
[epoch:6, iter:2593] LOSS: 0.318 | avg_ACC: 85.824% 
[epoch:6, iter:2594] LOSS: 0.559 | avg_ACC: 85.818% 
[epoch:6, iter:2595] LOSS: 0.454 | avg_ACC: 85.799% 
[epoch:6, iter:2596] LOSS: 0.486 | avg_ACC: 85.794% 
[epoch:6, iter:2597] LOSS: 0.306 | avg_ACC: 85.807% 
[epoch:6, iter:2598] LOSS: 0.543 | avg_ACC: 85.779% 
[epoch:6, iter:2599] LOSS: 0.358 | avg_ACC: 85.786% 
[epoch:6, iter:2600] LOSS: 0.538 | avg_ACC: 85.768% 
[epoch:6, iter:2601] LOSS: 0.359 | avg_ACC: 85.769% 
[epoch:6, iter:2602] LOSS: 0.263 | avg_ACC: 85.791% 
[epoch:6, iter:2603] LOSS: 0.415 | avg_ACC: 85.798% 
[epoch:6, iter:2604] LOSS: 0.350 | avg_ACC: 85.813% 
[epoch:6, iter:2605] LOSS: 0.389 | avg_ACC: 85.808% 
[epoch:6, iter:2606] LOSS: 0.413 | avg_ACC: 85.814% 
[epoch:6, iter:2607] LOSS: 0.518 | avg_ACC: 85.809% 
[epoch:6, iter:2608] LOSS: 0.500 | avg_ACC: 85.800% 
[epoch:6, iter:2609] LOSS: 0.473 | avg_ACC: 85.789% 
[epoch:6, iter:2610] LOSS: 0.491 | avg_ACC: 85.772% 
[epoch:6, iter:2611] LOSS: 0.289 | avg_ACC: 85.784% 
[epoch:6, iter:2612] LOSS: 0.372 | avg_ACC: 85.794% 
[epoch:6, iter:2613] LOSS: 0.427 | avg_ACC: 85.797% 
[epoch:6, iter:2614] LOSS: 0.472 | avg_ACC: 85.792% 
[epoch:6, iter:2615] LOSS: 0.335 | avg_ACC: 85.798% 
[epoch:6, iter:2616] LOSS: 0.439 | avg_ACC: 85.804% 
[epoch:6, iter:2617] LOSS: 0.395 | avg_ACC: 85.799% 
[epoch:6, iter:2618] LOSS: 0.503 | avg_ACC: 85.785% 
[epoch:6, iter:2619] LOSS: 0.411 | avg_ACC: 85.780% 
[epoch:6, iter:2620] LOSS: 0.362 | avg_ACC: 85.789% 
[epoch:6, iter:2621] LOSS: 0.420 | avg_ACC: 85.784% 
[epoch:6, iter:2622] LOSS: 0.451 | avg_ACC: 85.782% 
[epoch:6, iter:2623] LOSS: 0.282 | avg_ACC: 85.794% 
[epoch:6, iter:2624] LOSS: 0.342 | avg_ACC: 85.800% 
[epoch:6, iter:2625] LOSS: 0.276 | avg_ACC: 85.817% 
[epoch:6, iter:2626] LOSS: 0.430 | avg_ACC: 85.809% 
[epoch:6, iter:2627] LOSS: 0.463 | avg_ACC: 85.801% 
[epoch:6, iter:2628] LOSS: 0.235 | avg_ACC: 85.824% 
[epoch:6, iter:2629] LOSS: 0.395 | avg_ACC: 85.824% 
[epoch:6, iter:2630] LOSS: 0.569 | avg_ACC: 85.803% 
[epoch:6, iter:2631] LOSS: 0.390 | avg_ACC: 85.806% 
[epoch:6, iter:2632] LOSS: 0.449 | avg_ACC: 85.806% 
[epoch:6, iter:2633] LOSS: 0.321 | avg_ACC: 85.829% 
[epoch:6, iter:2634] LOSS: 0.508 | avg_ACC: 85.818% 
[epoch:6, iter:2635] LOSS: 0.315 | avg_ACC: 85.835% 
[epoch:6, iter:2636] LOSS: 0.259 | avg_ACC: 85.851% 
[epoch:6, iter:2637] LOSS: 0.340 | avg_ACC: 85.854% 
[epoch:6, iter:2638] LOSS: 0.280 | avg_ACC: 85.873% 
[epoch:6, iter:2639] LOSS: 0.371 | avg_ACC: 85.884% 
[epoch:6, iter:2640] LOSS: 0.546 | avg_ACC: 85.871% 
[epoch:6, iter:2641] LOSS: 0.362 | avg_ACC: 85.869% 
[epoch:6, iter:2642] LOSS: 0.453 | avg_ACC: 85.869% 
[epoch:6, iter:2643] LOSS: 0.662 | avg_ACC: 85.856% 
[epoch:6, iter:2644] LOSS: 0.463 | avg_ACC: 85.859% 
[epoch:6, iter:2645] LOSS: 0.391 | avg_ACC: 85.870% 
[epoch:6, iter:2646] LOSS: 0.287 | avg_ACC: 85.878% 
[epoch:6, iter:2647] LOSS: 0.353 | avg_ACC: 85.883% 
[epoch:6, iter:2648] LOSS: 0.566 | avg_ACC: 85.873% 
[epoch:6, iter:2649] LOSS: 0.509 | avg_ACC: 85.870% 
[epoch:6, iter:2650] LOSS: 0.349 | avg_ACC: 85.876% 
[epoch:6, iter:2651] LOSS: 0.449 | avg_ACC: 85.876% 
[epoch:6, iter:2652] LOSS: 0.460 | avg_ACC: 85.866% 
[epoch:6, iter:2653] LOSS: 0.366 | avg_ACC: 85.874% 
[epoch:6, iter:2654] LOSS: 0.363 | avg_ACC: 85.882% 
[epoch:6, iter:2655] LOSS: 0.340 | avg_ACC: 85.895% 
[epoch:6, iter:2656] LOSS: 0.657 | avg_ACC: 85.864% 
[epoch:6, iter:2657] LOSS: 0.385 | avg_ACC: 85.870% 
[epoch:6, iter:2658] LOSS: 0.424 | avg_ACC: 85.872% 
[epoch:6, iter:2659] LOSS: 0.453 | avg_ACC: 85.868% 
[epoch:6, iter:2660] LOSS: 0.377 | avg_ACC: 85.868% 
[epoch:6, iter:2661] LOSS: 0.458 | avg_ACC: 85.866% 
[epoch:6, iter:2662] LOSS: 0.492 | avg_ACC: 85.851% 
[epoch:6, iter:2663] LOSS: 0.490 | avg_ACC: 85.839% 
[epoch:6, iter:2664] LOSS: 0.367 | avg_ACC: 85.832% 
[epoch:6, iter:2665] LOSS: 0.417 | avg_ACC: 85.830% 
[epoch:6, iter:2666] LOSS: 0.439 | avg_ACC: 85.818% 
[epoch:6, iter:2667] LOSS: 0.400 | avg_ACC: 85.816% 
[epoch:6, iter:2668] LOSS: 0.412 | avg_ACC: 85.814% 
[epoch:6, iter:2669] LOSS: 0.441 | avg_ACC: 85.802% 
[epoch:6, iter:2670] LOSS: 0.359 | avg_ACC: 85.807% 
[epoch:6, iter:2671] LOSS: 0.617 | avg_ACC: 85.793% 
[epoch:6, iter:2672] LOSS: 0.411 | avg_ACC: 85.789% 
[epoch:6, iter:2673] LOSS: 0.510 | avg_ACC: 85.785% 
[epoch:6, iter:2674] LOSS: 0.322 | avg_ACC: 85.797% 
[epoch:6, iter:2675] LOSS: 0.494 | avg_ACC: 85.774% 
[epoch:6, iter:2676] LOSS: 0.449 | avg_ACC: 85.767% 
[epoch:6, iter:2677] LOSS: 0.458 | avg_ACC: 85.751% 
[epoch:6, iter:2678] LOSS: 0.246 | avg_ACC: 85.761% 
[epoch:6, iter:2679] LOSS: 0.282 | avg_ACC: 85.771% 
[epoch:6, iter:2680] LOSS: 0.417 | avg_ACC: 85.767% 
[epoch:6, iter:2681] LOSS: 0.458 | avg_ACC: 85.763% 
[epoch:6, iter:2682] LOSS: 0.537 | avg_ACC: 85.754% 
[epoch:6, iter:2683] LOSS: 0.479 | avg_ACC: 85.745% 
[epoch:6, iter:2684] LOSS: 0.417 | avg_ACC: 85.748% 
[epoch:6, iter:2685] LOSS: 0.390 | avg_ACC: 85.753% 
[epoch:6, iter:2686] LOSS: 0.545 | avg_ACC: 85.738% 
[epoch:6, iter:2687] LOSS: 0.231 | avg_ACC: 85.763% 
[epoch:6, iter:2688] LOSS: 0.369 | avg_ACC: 85.768% 
[epoch:6, iter:2689] LOSS: 0.545 | avg_ACC: 85.755% 
[epoch:6, iter:2690] LOSS: 0.406 | avg_ACC: 85.756% 
[epoch:6, iter:2691] LOSS: 0.517 | avg_ACC: 85.750% 
[epoch:6, iter:2692] LOSS: 0.387 | avg_ACC: 85.750% 
[epoch:6, iter:2693] LOSS: 0.343 | avg_ACC: 85.753% 
[epoch:6, iter:2694] LOSS: 0.344 | avg_ACC: 85.765% 
[epoch:6, iter:2695] LOSS: 0.424 | avg_ACC: 85.749% 
[epoch:6, iter:2696] LOSS: 0.360 | avg_ACC: 85.746% 
[epoch:6, iter:2697] LOSS: 0.394 | avg_ACC: 85.751% 
[epoch:6, iter:2698] LOSS: 0.329 | avg_ACC: 85.758% 
[epoch:6, iter:2699] LOSS: 0.327 | avg_ACC: 85.772% 
[epoch:6, iter:2700] LOSS: 0.512 | avg_ACC: 85.779% 
[epoch:6, iter:2701] LOSS: 0.421 | avg_ACC: 85.781% 
[epoch:6, iter:2702] LOSS: 0.458 | avg_ACC: 85.764% 
[epoch:6, iter:2703] LOSS: 0.523 | avg_ACC: 85.758% 
[epoch:6, iter:2704] LOSS: 0.324 | avg_ACC: 85.763% 
[epoch:6, iter:2705] LOSS: 0.375 | avg_ACC: 85.763% 
[epoch:6, iter:2706] LOSS: 0.495 | avg_ACC: 85.755% 
[epoch:6, iter:2707] LOSS: 0.401 | avg_ACC: 85.773% 
[epoch:6, iter:2708] LOSS: 0.376 | avg_ACC: 85.780% 
[epoch:6, iter:2709] LOSS: 0.377 | avg_ACC: 85.783% 
[epoch:6, iter:2710] LOSS: 0.382 | avg_ACC: 85.781% 
[epoch:6, iter:2711] LOSS: 0.545 | avg_ACC: 85.764% 
[epoch:6, iter:2712] LOSS: 0.411 | avg_ACC: 85.771% 
[epoch:6, iter:2713] LOSS: 0.517 | avg_ACC: 85.754% 
[epoch:6, iter:2714] LOSS: 0.314 | avg_ACC: 85.761% 
[epoch:6, iter:2715] LOSS: 0.446 | avg_ACC: 85.760% 
[epoch:6, iter:2716] LOSS: 0.415 | avg_ACC: 85.760% 
[epoch:6, iter:2717] LOSS: 0.382 | avg_ACC: 85.765% 
[epoch:6, iter:2718] LOSS: 0.555 | avg_ACC: 85.759% 
[epoch:6, iter:2719] LOSS: 0.470 | avg_ACC: 85.759% 
[epoch:6, iter:2720] LOSS: 0.609 | avg_ACC: 85.749% 
[epoch:6, iter:2721] LOSS: 0.428 | avg_ACC: 85.750% 
[epoch:6, iter:2722] LOSS: 0.545 | avg_ACC: 85.734% 
[epoch:6, iter:2723] LOSS: 0.470 | avg_ACC: 85.736% 
[epoch:6, iter:2724] LOSS: 0.375 | avg_ACC: 85.745% 
[epoch:6, iter:2725] LOSS: 0.475 | avg_ACC: 85.740% 
[epoch:6, iter:2726] LOSS: 0.544 | avg_ACC: 85.728% 
[epoch:6, iter:2727] LOSS: 0.534 | avg_ACC: 85.722% 
[epoch:6, iter:2728] LOSS: 0.460 | avg_ACC: 85.717% 
[epoch:6, iter:2729] LOSS: 0.412 | avg_ACC: 85.721% 
[epoch:6, iter:2730] LOSS: 0.411 | avg_ACC: 85.724% 
[epoch:6, iter:2731] LOSS: 0.451 | avg_ACC: 85.724% 
[epoch:6, iter:2732] LOSS: 0.322 | avg_ACC: 85.735% 
[epoch:6, iter:2733] LOSS: 0.387 | avg_ACC: 85.738% 
[epoch:6, iter:2734] LOSS: 0.377 | avg_ACC: 85.740% 
[epoch:6, iter:2735] LOSS: 0.404 | avg_ACC: 85.731% 
[epoch:6, iter:2736] LOSS: 0.333 | avg_ACC: 85.741% 
[epoch:6, iter:2737] LOSS: 0.361 | avg_ACC: 85.738% 
[epoch:7, iter:2738] LOSS: 0.426 | avg_ACC: 85.156% 
[epoch:7, iter:2739] LOSS: 0.304 | avg_ACC: 88.672% 
[epoch:7, iter:2740] LOSS: 0.428 | avg_ACC: 86.719% 
[epoch:7, iter:2741] LOSS: 0.360 | avg_ACC: 87.500% 
[epoch:7, iter:2742] LOSS: 0.307 | avg_ACC: 88.125% 
[epoch:7, iter:2743] LOSS: 0.419 | avg_ACC: 87.500% 
[epoch:7, iter:2744] LOSS: 0.303 | avg_ACC: 88.393% 
[epoch:7, iter:2745] LOSS: 0.315 | avg_ACC: 88.672% 
[epoch:7, iter:2746] LOSS: 0.383 | avg_ACC: 88.021% 
[epoch:7, iter:2747] LOSS: 0.312 | avg_ACC: 88.438% 
[epoch:7, iter:2748] LOSS: 0.387 | avg_ACC: 87.997% 
[epoch:7, iter:2749] LOSS: 0.395 | avg_ACC: 87.630% 
[epoch:7, iter:2750] LOSS: 0.264 | avg_ACC: 87.861% 
[epoch:7, iter:2751] LOSS: 0.412 | avg_ACC: 87.946% 
[epoch:7, iter:2752] LOSS: 0.336 | avg_ACC: 87.969% 
[epoch:7, iter:2753] LOSS: 0.366 | avg_ACC: 87.891% 
[epoch:7, iter:2754] LOSS: 0.390 | avg_ACC: 87.914% 
[epoch:7, iter:2755] LOSS: 0.365 | avg_ACC: 87.891% 
[epoch:7, iter:2756] LOSS: 0.412 | avg_ACC: 87.829% 
[epoch:7, iter:2757] LOSS: 0.296 | avg_ACC: 87.969% 
[epoch:7, iter:2758] LOSS: 0.251 | avg_ACC: 88.021% 
[epoch:7, iter:2759] LOSS: 0.307 | avg_ACC: 88.068% 
[epoch:7, iter:2760] LOSS: 0.370 | avg_ACC: 88.145% 
[epoch:7, iter:2761] LOSS: 0.502 | avg_ACC: 87.858% 
[epoch:7, iter:2762] LOSS: 0.408 | avg_ACC: 87.656% 
[epoch:7, iter:2763] LOSS: 0.370 | avg_ACC: 87.650% 
[epoch:7, iter:2764] LOSS: 0.355 | avg_ACC: 87.616% 
[epoch:7, iter:2765] LOSS: 0.413 | avg_ACC: 87.556% 
[epoch:7, iter:2766] LOSS: 0.372 | avg_ACC: 87.581% 
[epoch:7, iter:2767] LOSS: 0.324 | avg_ACC: 87.604% 
[epoch:7, iter:2768] LOSS: 0.338 | avg_ACC: 87.500% 
[epoch:7, iter:2769] LOSS: 0.409 | avg_ACC: 87.354% 
[epoch:7, iter:2770] LOSS: 0.349 | avg_ACC: 87.382% 
[epoch:7, iter:2771] LOSS: 0.469 | avg_ACC: 87.224% 
[epoch:7, iter:2772] LOSS: 0.302 | avg_ACC: 87.277% 
[epoch:7, iter:2773] LOSS: 0.377 | avg_ACC: 87.261% 
[epoch:7, iter:2774] LOSS: 0.342 | avg_ACC: 87.310% 
[epoch:7, iter:2775] LOSS: 0.365 | avg_ACC: 87.294% 
[epoch:7, iter:2776] LOSS: 0.296 | avg_ACC: 87.300% 
[epoch:7, iter:2777] LOSS: 0.452 | avg_ACC: 87.168% 
[epoch:7, iter:2778] LOSS: 0.370 | avg_ACC: 87.138% 
[epoch:7, iter:2779] LOSS: 0.383 | avg_ACC: 87.072% 
[epoch:7, iter:2780] LOSS: 0.514 | avg_ACC: 86.919% 
[epoch:7, iter:2781] LOSS: 0.364 | avg_ACC: 86.967% 
[epoch:7, iter:2782] LOSS: 0.262 | avg_ACC: 87.101% 
[epoch:7, iter:2783] LOSS: 0.359 | avg_ACC: 87.092% 
[epoch:7, iter:2784] LOSS: 0.311 | avg_ACC: 87.068% 
[epoch:7, iter:2785] LOSS: 0.309 | avg_ACC: 87.126% 
[epoch:7, iter:2786] LOSS: 0.339 | avg_ACC: 87.165% 
[epoch:7, iter:2787] LOSS: 0.518 | avg_ACC: 87.062% 
[epoch:7, iter:2788] LOSS: 0.274 | avg_ACC: 87.148% 
[epoch:7, iter:2789] LOSS: 0.377 | avg_ACC: 87.154% 
[epoch:7, iter:2790] LOSS: 0.308 | avg_ACC: 87.146% 
[epoch:7, iter:2791] LOSS: 0.349 | avg_ACC: 87.196% 
[epoch:7, iter:2792] LOSS: 0.315 | avg_ACC: 87.230% 
[epoch:7, iter:2793] LOSS: 0.506 | avg_ACC: 87.095% 
[epoch:7, iter:2794] LOSS: 0.366 | avg_ACC: 87.089% 
[epoch:7, iter:2795] LOSS: 0.302 | avg_ACC: 87.069% 
[epoch:7, iter:2796] LOSS: 0.302 | avg_ACC: 87.116% 
[epoch:7, iter:2797] LOSS: 0.344 | avg_ACC: 87.122% 
[epoch:7, iter:2798] LOSS: 0.414 | avg_ACC: 87.103% 
[epoch:7, iter:2799] LOSS: 0.402 | avg_ACC: 87.034% 
[epoch:7, iter:2800] LOSS: 0.352 | avg_ACC: 87.041% 
[epoch:7, iter:2801] LOSS: 0.333 | avg_ACC: 87.036% 
[epoch:7, iter:2802] LOSS: 0.282 | avg_ACC: 87.127% 
[epoch:7, iter:2803] LOSS: 0.379 | avg_ACC: 87.109% 
[epoch:7, iter:2804] LOSS: 0.365 | avg_ACC: 87.115% 
[epoch:7, iter:2805] LOSS: 0.455 | avg_ACC: 87.098% 
[epoch:7, iter:2806] LOSS: 0.422 | avg_ACC: 87.115% 
[epoch:7, iter:2807] LOSS: 0.305 | avg_ACC: 87.165% 
[epoch:7, iter:2808] LOSS: 0.349 | avg_ACC: 87.159% 
[epoch:7, iter:2809] LOSS: 0.443 | avg_ACC: 87.174% 
[epoch:7, iter:2810] LOSS: 0.352 | avg_ACC: 87.200% 
[epoch:7, iter:2811] LOSS: 0.383 | avg_ACC: 87.226% 
